iter	Passed	Remaining
871	8760	1285
872	8797	1279
873	8801	1268
874	8820	1260
875	8829	1249
876	8838	1239
877	8843	1228
878	8847	1217
879	8852	1207
880	8875	1198
881	8883	1188
882	8905	1179
883	8913	1169
884	8926	1159
885	8935	1149
886	8940	1139
887	8946	1128
888	8956	1118
889	8968	1108
890	8973	1097
891	8979	1087
892	8987	1076
893	8998	1066
894	9021	1058
895	9034	1048
896	9038	1037
897	9095	1033
898	9116	1024
899	9121	1013
900	9128	1003
901	9133	992
902	9138	981
903	9152	971
904	9160	961
905	9164	950
906	9172	940
907	9200	932
908	9218	922
909	9229	912
910	9295	908
911	9359	903
912	9375	893
913	9383	882
914	9391	872
915	9407	862
916	9413	852
917	9420	841
918	9435	831
919	9440	820
920	9448	810
921	9454	799
922	9472	790
923	9478	779
924	9484	769
925	9502	759
926	9519	749
927	9523	738
928	9535	728
929	9539	718
930	9550	707
931	9556	697
932	9565	686
933	9570	676
934	9598	667
935	9604	656
936	9709	652
937	9721	642
938	9727	631
939	9736	621
940	9755	611
941	9763	601
942	9775	590
943	9781	580
944	9786	569
945	9794	559
946	9808	548
947	9813	538
948	9834	528
949	9841	517
950	9847	507
951	9852	496
952	9860	486
953	9871	475
954	9875	465
955	9885	454
956	9890	444
957	9894	433
958	9907	423
959	9910	412
960	9915	402
961	9920	391
962	9926	381
963	9931	370
964	9943	360
965	9947	350
966	9953	339
967	9958	329
968	9965	318
969	9972	308
970	9981	298
971	9986	287
972	9995	277
973	9999	266
974	10003	256
975	10007	246
976	10013	235
977	10017	225
978	10026	215
979	10030	204
980	10034	194
981	10038	184
982	10042	173
983	10047	163
984	10055	153
985	10062	142
986	10067	132
987	10071	122
988	10076	112
989	10081	101
990	10086	91
991	10090	81
992	10095	71
993	10099	60
994	10103	50
995	10106	40
996	10115	30
997	10122	20
998	10126	10
999	10130	0
